"matricula","carrera","periodo","numRepPrev","año","semestre","cantidad_asig","tasa_rep_carga","ceneval_global","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","generacion","tasa_aprob_per_prev","tasa_aprob_gral_prev","asigMuchas","cuartil_repEst","asigRep_totalAsig","carrera_IA","carrera_IDeIO","carrera_ILyCS","carrera_II","carrera_IE","carrera_NI","carrera_TS","semestre_Otoño","complejidad_carga4","complejidad_carga5","año_encurso","carga_aprobada","recursando","total_recursando","depto","practicante","situacion","situacion_Condicionado","situacion_Irregular","situacion_Regular","depto_EyN","depto_TSGyH"
186466293,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,13.3460011451988,1060,1012,964,1108,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466294,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,13.1499051642927,1072,1036,988,1084,1180,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466295,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,12.4181133244792,1000,1012,796,1036,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466296,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,13.1773992382792,1066,988,1084,1084,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466297,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,12.4181133244792,1066,1084,1060,1036,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466298,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,13.1773992382792,1108,1108,988,1132,1204,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466299,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",9,12.4181133244792,1102,1084,1156,1108,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
186466300,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9807350452968,1186,1204,1204,1180,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466302,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1204,1252,1204,1228,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466303,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9807350452968,1234,1228,1276,1204,1228,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466304,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9415524864146,1198,1204,1228,1228,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466306,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.7454565055085,1120,1108,1108,1132,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466307,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.451316796179,1150,1132,1156,1204,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466308,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.772950579495,1192,1252,1108,1204,1204,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466309,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1132,1132,1108,1156,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466310,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,1060,1108,988,1060,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466311,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1084,1132,1060,1084,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466312,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1006,988,940,1060,1036,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466313,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.772950579495,1066,1084,988,1084,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466314,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,970,1108,988,964,820,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466315,"Ingeniería Industrial",201803,0,2018,"Otoño",8,21.6676362152089,1054,1084,940,1036,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466316,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,988,964,988,1012,988,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466317,"Ingeniería Industrial",201803,0,2018,"Otoño",8,21.4338786911819,970,916,892,1036,1036,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466318,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,1090,1084,1036,1132,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466319,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1030,1132,1108,916,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466320,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.451316796179,1210,1228,1252,1204,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466321,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9807350452968,1156,1132,1132,1204,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466322,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.772950579495,1180,1156,1252,1132,1180,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466323,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,1186,1204,1180,1180,1180,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466324,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1126,1204,1156,1060,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466325,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9807350452968,1204,1156,1204,1252,1204,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466326,"Ingeniería Industrial",201803,0,2018,"Otoño",9,25.1493369522164,1156,1180,1132,1156,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466327,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.7454565055085,1138,1012,1132,1180,1228,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466328,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,1126,1156,1204,1084,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466329,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1162,1180,1036,1252,1180,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466330,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,958,964,988,868,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466331,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,976,988,1060,940,916,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466332,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.4489529068603,934,868,940,964,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466333,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5990100365222,1030,940,940,1108,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466334,"Innovación Empresarial",201803,0,2018,"Otoño",9,12.8397241227223,1018,1060,1012,988,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466335,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,1036,1084,1084,1060,916,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466336,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,964,868,964,940,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466337,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,994,916,940,964,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466338,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.4489529068603,934,916,916,940,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466339,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2082388206603,994,844,940,1108,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466340,"Negocios Internacionales",201803,0,2018,"Otoño",9,11.6378848257328,988,892,892,1036,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466341,"Negocios Internacionales",201803,0,2018,"Otoño",9,14.2834244220688,1036,1012,940,1036,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466342,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,868,868,892,916,796,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466343,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2947205678307,1114,1084,1156,1060,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466344,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.6854917836926,958,1012,868,988,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466345,"Negocios Internacionales",201803,0,2018,"Otoño",9,12.1325225490264,1030,940,1084,1084,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466346,"Negocios Internacionales",201803,0,2018,"Otoño",9,13.0838982592015,958,940,940,892,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466347,"Innovación Empresarial",201803,0,2018,"Otoño",9,12.8397241227223,1042,1060,988,1036,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466348,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.4489529068603,1024,868,988,1180,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466349,"Negocios Internacionales",201803,0,2018,"Otoño",9,13.8431841730015,1030,964,1036,1012,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466350,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.7280575063236,1162,1132,1228,1132,1156,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466351,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,22.9687715925236,1210,1276,1204,1132,1228,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466352,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,21.3022477821737,982,892,1036,1036,964,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466353,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.7280575063236,1114,1156,1132,1036,1132,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466354,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,20.7507326306585,1180,1132,1060,1276,1252,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466355,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.953230268184,1042,940,1012,1156,1060,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466356,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.193944354384,1144,1228,1084,1132,1132,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466357,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,21.112570636889,1108,1060,1036,1204,1132,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466358,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,20.2583739838641,994,940,1060,988,988,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466359,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.953230268184,1102,1060,1036,1156,1156,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466360,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5715159625358,1024,940,1036,1060,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466361,"Innovación Empresarial",201803,0,2018,"Otoño",9,12.8397241227223,994,964,940,964,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466362,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,1012,940,916,1084,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466363,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2947205678307,1000,988,1012,1060,940,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466364,"Innovación Empresarial",201803,0,2018,"Otoño",8,12.6703816181903,1012,988,916,1108,1036,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466365,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,928,868,892,988,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466366,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5990100365222,1036,964,940,1180,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466367,"Innovación Empresarial",201803,0,2018,"Otoño",9,12.9262058698927,868,844,892,820,916,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466368,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.4489529068603,1018,1084,988,988,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466369,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,982,1012,916,964,1036,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466370,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.451316796179,1120,1156,1036,1204,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466371,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9415524864146,1156,1156,1132,1252,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466372,"Negocios Internacionales",201803,0,2018,"Otoño",9,14.2834244220688,1090,1084,1012,1204,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466373,"Negocios Internacionales",201803,0,2018,"Otoño",9,12.1325225490264,1036,1060,988,1036,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,2,3,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466374,"Negocios Internacionales",201803,0,2018,"Otoño",9,13.4466397727382,1030,964,964,1108,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466375,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9807350452968,1102,1084,1084,1180,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466376,"Negocios Internacionales",201803,0,2018,"Otoño",9,13.5309304420206,1054,1012,1060,1036,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466377,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2947205678307,1006,988,916,1132,988,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466378,"Negocios Internacionales",201803,0,2018,"Otoño",9,12.1325225490264,1054,1108,1084,1084,940,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,0,1,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466379,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9415524864146,1186,1204,1156,1228,1156,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466380,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.6854917836926,928,892,892,988,940,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466381,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,1036,988,1036,1036,1084,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466382,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2082388206603,1000,988,868,1012,1132,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466383,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,952,1060,988,844,916,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466384,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5990100365222,934,964,892,988,892,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466385,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,886,868,844,868,964,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466386,"Innovación Empresarial",201803,0,2018,"Otoño",9,13.5354346540307,970,1012,1012,868,988,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,"EyN",0,"Regular",0,0,1,1,0
186466387,"Innovación Empresarial",201803,0,2018,"Otoño",9,12.8397241227223,946,916,868,988,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,2,3,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466388,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.3768407275799,1030,1036,940,1036,1108,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,5,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466389,"Innovación Empresarial",201803,0,2018,"Otoño",9,14.2082388206603,940,916,844,1060,940,8.44444444444444,2018,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,1,1,0,0,"EyN",0,"Regular",0,0,1,1,0
186466390,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,21.0816398036543,1210,1204,1108,1252,1276,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466391,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,20.511693340957,958,1012,964,940,916,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466392,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1036,1060,964,1060,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466393,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.2214491314968,1024,1012,1012,1060,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466394,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.013664665695,958,844,820,1108,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466395,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",8,21.112570636889,1018,892,964,1132,1084,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,4,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466396,"Ingeniería Industrial",201803,0,2018,"Otoño",9,24.9415524864146,1090,1156,1108,1108,988,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466397,"Ingeniería Industrial",201803,0,2018,"Otoño",8,21.6676362152089,922,868,916,892,1012,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466398,"Ingeniería Industrial",201803,0,2018,"Otoño",8,22.5218328682339,1054,1036,964,1156,1060,8.44444444444444,2018,0,0,1,3,0,0,0,0,1,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466399,"Ingeniería en Logística y Cadena de Suministro",201803,0,2018,"Otoño",9,23.7280575063236,1114,1060,1228,1180,988,8.44444444444444,2018,0,0,1,3,0,0,0,1,0,0,0,0,1,1,5,1,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466400,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",8,28.4734024391604,1114,1060,1132,1132,1132,8.44444444444444,2018,0,0,1,3,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466401,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",8,29.3465622891072,1108,1036,1084,1108,1204,8.44444444444444,2018,0,0,1,3,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
186466402,"Ingeniería en Datos e Inteligencia Organizacional",201803,0,2018,"Otoño",8,28.7950471375921,1222,1276,1204,1204,1204,8.44444444444444,2018,0,0,1,3,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
